property_id	property_name	source	snapshot	as_of_date	year	month	status	level	metric	value
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Oct	Tentative	Market	OCC	0.076
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Nov	Tentative	My Hotel	OCC	0.054
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Nov	Tentative	Comp Set	OCC	0.109
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Nov	Tentative	Market	OCC	0.087
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Dec	Tentative	My Hotel	OCC	0.006
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Dec	Tentative	Comp Set	OCC	0.092
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Dec	Tentative	Market	OCC	0.091
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Jan	Tentative	My Hotel	RN	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Jan	Tentative	Comp Set	RN	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Jan	Tentative	Market	RN	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Feb	Tentative	My Hotel	RN	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Feb	Tentative	Comp Set	RN	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Feb	Tentative	Market	RN	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Mar	Tentative	My Hotel	RN	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Mar	Tentative	Comp Set	RN	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Mar	Tentative	Market	RN	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Apr	Tentative	My Hotel	RN	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Apr	Tentative	Comp Set	RN	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Apr	Tentative	Market	RN	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	May	Tentative	My Hotel	RN	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	May	Tentative	Comp Set	RN	121
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	May	Tentative	Market	RN	331
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Jun	Tentative	My Hotel	RN	396
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Jun	Tentative	Comp Set	RN	2105
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Jun	Tentative	Market	RN	2783
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Jul	Tentative	My Hotel	RN	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Jul	Tentative	Comp Set	RN	3358
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Jul	Tentative	Market	RN	4656
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Aug	Tentative	My Hotel	RN	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Aug	Tentative	Comp Set	RN	2064
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Aug	Tentative	Market	RN	3952
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Sep	Tentative	My Hotel	RN	390
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Sep	Tentative	Comp Set	RN	1097
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Sep	Tentative	Market	RN	3003
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Oct	Tentative	My Hotel	RN	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Oct	Tentative	Comp Set	RN	2183
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Oct	Tentative	Market	RN	3937
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Nov	Tentative	My Hotel	RN	306
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Nov	Tentative	Comp Set	RN	3526
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Nov	Tentative	Market	RN	4373
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Dec	Tentative	My Hotel	RN	36
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Dec	Tentative	Comp Set	RN	3090
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Dec	Tentative	Market	RN	4758
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Jan	Tentative	My Hotel	ADR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Jan	Tentative	Comp Set	ADR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Jan	Tentative	Market	ADR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Feb	Tentative	My Hotel	ADR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Feb	Tentative	Comp Set	ADR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Feb	Tentative	Market	ADR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Mar	Tentative	My Hotel	ADR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Mar	Tentative	Comp Set	ADR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Mar	Tentative	Market	ADR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Apr	Tentative	My Hotel	ADR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Apr	Tentative	Comp Set	ADR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Apr	Tentative	Market	ADR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	May	Tentative	My Hotel	ADR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	May	Tentative	Comp Set	ADR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	May	Tentative	Market	ADR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Jun	Tentative	My Hotel	ADR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Jun	Tentative	Comp Set	ADR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Jun	Tentative	Market	ADR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Jul	Tentative	My Hotel	ADR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Jul	Tentative	Comp Set	ADR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Jul	Tentative	Market	ADR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Aug	Tentative	My Hotel	ADR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Aug	Tentative	Comp Set	ADR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Aug	Tentative	Market	ADR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Sep	Tentative	My Hotel	ADR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Sep	Tentative	Comp Set	ADR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Sep	Tentative	Market	ADR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Oct	Tentative	My Hotel	ADR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Oct	Tentative	Comp Set	ADR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Oct	Tentative	Market	ADR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Nov	Tentative	My Hotel	ADR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Nov	Tentative	Comp Set	ADR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Nov	Tentative	Market	ADR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Dec	Tentative	My Hotel	ADR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Dec	Tentative	Comp Set	ADR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Dec	Tentative	Market	ADR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Jan	Tentative	My Hotel	RevPAR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Jan	Tentative	Comp Set	RevPAR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Jan	Tentative	Market	RevPAR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Feb	Tentative	My Hotel	RevPAR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Feb	Tentative	Comp Set	RevPAR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Feb	Tentative	Market	RevPAR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Mar	Tentative	My Hotel	RevPAR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Mar	Tentative	Comp Set	RevPAR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Mar	Tentative	Market	RevPAR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Apr	Tentative	My Hotel	RevPAR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Apr	Tentative	Comp Set	RevPAR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Apr	Tentative	Market	RevPAR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	May	Tentative	My Hotel	RevPAR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	May	Tentative	Comp Set	RevPAR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	May	Tentative	Market	RevPAR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Jun	Tentative	My Hotel	RevPAR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Jun	Tentative	Comp Set	RevPAR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Jun	Tentative	Market	RevPAR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Jul	Tentative	My Hotel	RevPAR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Jul	Tentative	Comp Set	RevPAR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Jul	Tentative	Market	RevPAR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Aug	Tentative	My Hotel	RevPAR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Aug	Tentative	Comp Set	RevPAR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Aug	Tentative	Market	RevPAR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Sep	Tentative	My Hotel	RevPAR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Sep	Tentative	Comp Set	RevPAR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Sep	Tentative	Market	RevPAR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Oct	Tentative	My Hotel	RevPAR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Oct	Tentative	Comp Set	RevPAR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Oct	Tentative	Market	RevPAR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Nov	Tentative	My Hotel	RevPAR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Nov	Tentative	Comp Set	RevPAR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Nov	Tentative	Market	RevPAR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Dec	Tentative	My Hotel	RevPAR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Dec	Tentative	Comp Set	RevPAR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-11	2026-05-11	2026	Dec	Tentative	Market	RevPAR	
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Jan	Definite	My Hotel	OCC	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Jan	Definite	Comp Set	OCC	0.245
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Jan	Definite	Market	OCC	0.169
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Feb	Definite	My Hotel	OCC	0.147
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Feb	Definite	Comp Set	OCC	0.21
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Feb	Definite	Market	OCC	0.178
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Mar	Definite	My Hotel	OCC	0.176
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Mar	Definite	Comp Set	OCC	0.211
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Mar	Definite	Market	OCC	0.163
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Apr	Definite	My Hotel	OCC	0.175
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Apr	Definite	Comp Set	OCC	0.273
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Apr	Definite	Market	OCC	0.231
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	May	Definite	My Hotel	OCC	0.097
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	May	Definite	Comp Set	OCC	0.242
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	May	Definite	Market	OCC	0.253
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Jun	Definite	My Hotel	OCC	0.027
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Jun	Definite	Comp Set	OCC	0.114
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Jun	Definite	Market	OCC	0.13
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Jul	Definite	My Hotel	OCC	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Jul	Definite	Comp Set	OCC	0.025
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Jul	Definite	Market	OCC	0.022
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Aug	Definite	My Hotel	OCC	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Aug	Definite	Comp Set	OCC	0.035
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Aug	Definite	Market	OCC	0.026
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Sep	Definite	My Hotel	OCC	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Sep	Definite	Comp Set	OCC	0.003
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Sep	Definite	Market	OCC	0.003
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Oct	Definite	My Hotel	OCC	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Oct	Definite	Comp Set	OCC	0.004
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Oct	Definite	Market	OCC	0.008
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Nov	Definite	My Hotel	OCC	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Nov	Definite	Comp Set	OCC	0.024
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Nov	Definite	Market	OCC	0.018
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Dec	Definite	My Hotel	OCC	0.011
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Dec	Definite	Comp Set	OCC	0.016
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Dec	Definite	Market	OCC	0.014
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Jan	Definite	My Hotel	RN	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Jan	Definite	Comp Set	RN	8205
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Jan	Definite	Market	RN	8795
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Feb	Definite	My Hotel	RN	772
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Feb	Definite	Comp Set	RN	6375
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Feb	Definite	Market	RN	8396
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Mar	Definite	My Hotel	RN	1028
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Mar	Definite	Comp Set	RN	7072
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Mar	Definite	Market	RN	8473
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Apr	Definite	My Hotel	RN	987
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Apr	Definite	Comp Set	RN	8874
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Apr	Definite	Market	RN	11666
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	May	Definite	My Hotel	RN	564
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	May	Definite	Comp Set	RN	8121
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	May	Definite	Market	RN	13168
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Jun	Definite	My Hotel	RN	152
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Jun	Definite	Comp Set	RN	3704
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Jun	Definite	Market	RN	6573
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Jul	Definite	My Hotel	RN	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Jul	Definite	Comp Set	RN	837
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Jul	Definite	Market	RN	1144
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Aug	Definite	My Hotel	RN	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Aug	Definite	Comp Set	RN	1176
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Aug	Definite	Market	RN	1363
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Sep	Definite	My Hotel	RN	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Sep	Definite	Comp Set	RN	103
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Sep	Definite	Market	RN	160
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Oct	Definite	My Hotel	RN	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Oct	Definite	Comp Set	RN	149
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Oct	Definite	Market	RN	435
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Nov	Definite	My Hotel	RN	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Nov	Definite	Comp Set	RN	775
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Nov	Definite	Market	RN	909
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Dec	Definite	My Hotel	RN	62
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Dec	Definite	Comp Set	RN	524
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Dec	Definite	Market	RN	755
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Jan	Definite	My Hotel	ADR	672
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Jan	Definite	Comp Set	ADR	672
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Jan	Definite	Market	ADR	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Feb	Definite	My Hotel	ADR	595
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Feb	Definite	Comp Set	ADR	754
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Feb	Definite	Market	ADR	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Mar	Definite	My Hotel	ADR	744
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Mar	Definite	Comp Set	ADR	802
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Mar	Definite	Market	ADR	0
WACR-PC	Waldorf Astoria Costa Rica Punta Cacique	D360	Snap-May-18	2026-05-18	2026	Apr	Definite	My Hotel	ADR	728
